0,1,2,3,4,5,6,Cluster
5.8,759.0,193.0,27.8,8.9,31.4,0.3597,0
5.9,771.0,195.0,31.4,8.2,36.2,0.3953,0
4.1,655.0,212.0,15.6,6.7,39.6,0.3906,0
1.8,332.0,193.0,7.0,5.8,42.0,0.3904,1
1.7,287.0,167.0,7.8,4.9,45.9,0.3999,1
1.7,242.0,156.0,5.6,4.5,47.9,0.4079,2
1.5,242.0,153.0,6.0,3.9,51.6,0.4226,2
1.1,192.0,128.0,3.9,3.4,54.7,0.4323,2
0.9,180.0,109.0,2.8,3.3,56.1,0.4379,2
1.8,134.0,96.0,2.6,2.0,60.8,0.4337,2
0.3,142.0,105.0,2.9,1.2,63.7,0.4327,2
0.4,194.0,130.0,2.8,2.1,60.3,0.4368,2
0.6,216.0,134.0,4.2,1.3,63.1,0.4322,2
3.0,728.0,275.0,16.7,1.3,64.8,0.441,0
5.6,975.0,309.0,29.1,2.1,62.2,0.4491,0
4.9,947.0,322.0,20.7,5.1,50.8,0.4499,0
3.5,790.0,333.0,15.5,8.5,39.7,0.4425,0
2.2,551.0,235.0,10.3,11.5,33.0,0.4476,1
2.7,565.0,241.0,13.8,12.2,34.3,0.4864,0
2.7,532.0,214.0,12.7,13.5,35.0,0.5396,1
2.1,459.0,174.0,11.4,14.9,34.9,0.5869,1
2.0,407.0,157.0,10.2,15.7,34.5,0.6111,1
2.4,434.0,170.0,14.3,14.7,37.2,0.618,1
6.7,980.0,212.0,32.4,12.2,44.8,0.6342,0
6.4,966.0,249.0,29.0,10.3,52.4,0.6578,0
3.9,646.0,231.0,17.6,9.3,55.5,0.6503,0
2.7,471.0,216.0,12.6,8.3,57.6,0.6304,1
3.0,528.0,217.0,15.5,6.3,65.1,0.6237,1
2.1,378.0,203.0,9.1,6.5,63.1,0.6132,1
1.2,235.0,161.0,6.4,6.0,62.7,0.589,2
1.2,217.0,147.0,5.1,5.1,65.4,0.5797,2
0.7,141.0,111.0,3.3,4.7,64.6,0.5568,2
0.9,180.0,109.0,5.3,2.9,72.2,0.5523,2
0.8,158.0,115.0,3.1,5.0,63.5,0.5575,2
0.4,87.0,80.0,2.2,3.9,65.5,0.5367,2
0.7,194.0,122.0,3.9,1.8,74.5,0.5271,2
1.4,401.0,186.0,6.9,1.8,73.7,0.5198,1
4.0,887.0,306.0,19.7,2.3,70.9,0.5182,0
3.9,654.0,301.0,20.1,4.4,61.1,0.5176,0
3.1,566.0,274.0,16.3,7.7,49.8,0.5267,0
3.2,649.0,247.0,14.3,12.1,36.9,0.5212,0
1.5,309.0,169.0,7.0,15.0,28.5,0.4821,1
1.2,229.0,138.0,6.3,14.5,28.3,0.4665,2
1.9,312.0,149.0,8.6,12.9,31.8,0.4707,1
1.5,276.0,165.0,6.6,12.1,32.3,0.4548,1
1.4,236.0,156.0,6.1,11.3,33.5,0.4476,2
1.9,312.0,184.0,8.8,11.4,32.6,0.4373,1
2.2,345.0,197.0,9.4,9.1,37.8,0.4372,1
3.0,386.0,204.0,11.8,8.1,41.0,0.4458,1
2.6,356.0,207.0,11.3,7.7,41.9,0.4409,1
2.8,467.0,208.0,9.7,7.1,43.9,0.4433,1
1.6,287.0,174.0,5.8,6.3,45.8,0.4408,1
1.3,239.0,157.0,5.3,6.0,46.1,0.4351,2
1.6,266.0,166.0,5.3,5.5,49.0,0.4471,1
1.5,261.0,167.0,5.1,4.9,52.0,0.4548,1
1.3,223.0,154.0,4.8,4.1,54.7,0.4536,2
1.6,180.0,109.0,6.4,2.1,64.2,0.4633,2
2.0,272.0,164.0,7.0,1.5,66.2,0.4571,1
1.3,226.0,149.0,4.4,1.0,67.7,0.4523,2
0.9,250.0,150.0,5.6,0.8,69.9,0.4591,1
1.4,402.0,205.0,7.3,1.3,67.2,0.4598,1
3.1,708.0,283.0,12.7,2.0,63.6,0.4564,0
4.1,759.0,310.0,11.3,4.1,52.7,0.4345,0
1.3,302.0,200.0,4.9,7.5,39.2,0.4091,1
0.9,210.0,147.0,3.8,9.0,34.5,0.398,2
1.0,180.0,128.0,3.4,9.2,34.5,0.4025,2
1.0,165.0,121.0,4.2,9.3,33.8,0.3981,2
1.1,180.0,129.0,3.7,9.3,33.1,0.3874,2
0.8,147.0,110.0,3.3,9.7,30.8,0.3716,2
1.0,177.0,126.0,3.4,9.6,31.1,0.3718,2
0.9,157.0,121.0,3.1,8.6,32.8,0.3669,2
0.9,195.0,142.0,4.3,7.2,35.0,0.3567,2
1.6,263.0,174.0,6.2,6.4,36.8,0.3566,1
1.4,239.0,168.0,5.2,6.0,40.2,0.3773,2
1.4,267.0,180.0,5.8,5.5,42.6,0.3874,1
1.1,214.0,157.0,3.5,4.9,43.7,0.3809,2
1.2,236.0,162.0,4.9,4.2,43.2,0.3605,2
1.8,251.0,173.0,4.7,4.0,39.2,0.3228,1
1.4,255.0,176.0,4.9,3.7,40.1,0.323,1
1.4,235.0,172.0,5.0,3.1,47.1,0.3638,2
0.9,180.0,109.0,2.9,2.6,48.8,0.3658,2
1.8,129.0,108.0,2.6,0.8,53.8,0.3542,2
0.8,95.0,88.0,1.8,1.2,51.9,0.3515,2
0.7,95.0,85.0,1.3,1.0,52.2,0.3489,2
0.7,100.0,88.0,1.5,0.6,53.3,0.3467,2
0.6,110.0,94.0,1.3,0.8,52.8,0.3468,2
0.8,149.0,115.0,2.0,0.3,53.7,0.3424,2
1.3,197.0,137.0,4.3,4.1,42.9,0.3551,2
2.0,351.0,212.0,6.7,8.0,33.3,0.3591,1
1.7,249.0,173.0,4.6,10.7,25.2,0.3242,1
1.2,188.0,135.0,3.5,11.1,23.5,0.3105,2
1.0,127.0,100.0,2.1,10.6,26.0,0.332,2
0.8,96.0,78.0,1.9,10.3,27.7,0.3481,2
1.0,138.0,100.0,2.7,10.2,28.3,0.3516,2
1.4,217.0,150.0,3.7,9.2,29.9,0.3479,2
1.1,186.0,142.0,2.9,6.9,36.4,0.3635,2
1.6,227.0,165.0,4.5,6.0,38.0,0.3584,2
1.8,252.0,179.0,5.3,5.8,36.4,0.3385,1
1.4,193.0,149.0,3.7,5.8,35.4,0.3286,2
1.1,158.0,126.0,2.6,5.4,36.6,0.3304,2
1.0,150.0,120.0,2.4,5.1,37.9,0.3358,2
1.1,130.0,110.0,2.4,4.8,38.0,0.33,2
1.0,104.0,92.0,2.0,4.5,38.1,0.3249,2
0.8,86.0,78.0,1.5,4.3,38.1,0.3207,2
0.6,180.0,109.0,1.2,3.9,39.9,0.325,2
0.6,67.0,65.0,0.8,3.8,41.0,0.3327,2
0.6,75.0,73.0,1.0,3.3,44.6,0.3499,2
0.6,97.0,85.0,1.3,3.6,44.5,0.3574,2
0.8,177.0,133.0,2.4,3.4,47.0,0.3713,2
2.3,433.0,246.0,8.7,2.9,49.5,0.3775,1
2.8,471.0,281.0,10.5,5.6,40.5,0.3704,1
2.1,346.0,222.0,7.9,7.5,33.8,0.352,1
1.7,262.0,182.0,6.5,10.8,25.2,0.3251,1
1.4,221.0,154.0,5.7,12.9,20.6,0.3045,2
1.6,265.0,168.0,6.2,12.2,21.4,0.3033,1
1.4,219.0,149.0,5.4,12.0,21.9,0.3069,2
1.3,235.0,156.0,4.9,12.2,24.0,0.3392,2
1.4,227.0,156.0,5.0,12.0,24.3,0.3393,2
1.7,285.0,187.0,6.9,10.5,27.8,0.3525,1
1.9,291.0,194.0,7.5,8.7,33.9,0.3832,1
2.3,295.0,204.0,8.2,7.8,37.6,0.4004,1
2.0,243.0,174.0,7.7,7.2,39.4,0.4032,1
1.6,209.0,154.0,4.5,7.1,39.6,0.4019,2
1.0,147.0,117.0,2.7,7.1,39.6,0.4001,2
0.9,117.0,98.0,2.3,7.2,39.3,0.4004,2
0.9,105.0,90.0,2.1,6.9,39.6,0.3966,2
0.9,84.0,74.0,1.4,7.0,39.8,0.4006,2
0.5,51.0,49.0,0.8,7.1,40.5,0.409,2
0.4,180.0,109.0,0.6,6.9,40.9,0.4091,2
0.5,54.0,54.0,1.0,6.0,42.9,0.404,2
0.6,74.0,69.0,1.3,6.4,42.7,0.4126,2
0.6,114.0,92.0,1.6,6.1,43.6,0.4129,2
1.0,228.0,146.0,3.0,5.9,45.1,0.4211,2
2.1,455.0,224.0,10.0,6.0,46.4,0.4367,1
2.9,493.0,253.0,15.1,6.6,43.7,0.4273,1
2.2,410.0,225.0,8.6,8.7,36.3,0.4074,1
1.6,277.0,180.0,6.9,10.5,33.4,0.4246,1
1.8,340.0,194.0,7.6,11.4,27.8,0.3748,1
1.5,238.0,158.0,6.9,12.7,27.4,0.4011,2
2.2,323.0,184.0,8.5,13.3,23.3,0.354,1
1.6,286.0,165.0,5.3,13.9,20.7,0.3271,1
1.5,271.0,156.0,4.4,13.6,20.0,0.3093,1
1.8,276.0,172.0,8.2,17.8,49.6,0.9954,1
1.8,295.0,194.0,8.2,17.8,49.6,0.9954,1
2.3,340.0,208.0,8.2,17.8,49.6,0.9954,1
1.9,275.0,187.0,8.2,17.8,49.6,0.9954,1
1.9,293.0,187.0,8.2,17.8,49.6,0.9954,1
1.1,157.0,127.0,8.2,17.8,49.6,0.9954,2
0.9,133.0,107.0,8.2,17.8,49.6,0.9954,2
0.8,120.0,99.0,8.2,17.8,49.6,0.9954,2
0.9,122.0,100.0,8.2,17.8,49.6,0.9954,2
0.7,80.0,73.0,8.2,17.8,49.6,0.9954,2
0.8,180.0,109.0,8.2,17.8,49.6,0.9954,2
1.8,88.0,83.0,8.2,17.8,49.6,0.9954,2
0.7,109.0,92.0,8.2,17.8,49.6,0.9954,2
0.6,120.0,100.0,8.2,17.8,49.6,0.9954,2
1.0,233.0,149.0,8.2,17.8,49.6,0.9954,2
1.7,394.0,231.0,8.2,17.8,49.6,0.9954,1
2.7,424.0,245.0,8.2,17.8,49.6,0.9954,1
3.3,446.0,203.0,8.2,17.8,49.6,0.9954,1
2.1,266.0,165.0,8.2,17.8,49.6,0.9954,1
2.0,261.0,168.0,8.2,17.8,49.6,0.9954,1
2.0,220.0,151.0,8.2,17.8,49.6,0.9954,2
2.3,241.0,152.0,8.2,17.8,49.6,0.9954,2
2.0,208.0,144.0,8.2,17.8,49.6,0.9954,2
2.1,215.0,148.0,8.2,17.8,49.6,0.9954,2
2.3,257.0,176.0,8.2,17.8,49.6,0.9954,1
3.1,355.0,209.0,8.2,17.8,49.6,0.9954,1
3.9,415.0,240.0,8.2,17.8,49.6,0.9954,1
3.8,349.0,223.0,8.2,17.8,49.6,0.9954,1
2.9,254.0,187.0,8.2,17.8,49.6,0.9954,1
2.2,228.0,157.0,8.2,17.8,49.6,0.9954,2
1.9,156.0,123.0,8.2,17.8,49.6,0.9954,2
2.0,161.0,126.0,8.2,17.8,49.6,0.9954,2
1.8,123.0,106.0,8.2,17.8,49.6,0.9954,2
1.6,108.0,95.0,8.2,17.8,49.6,0.9954,2
1.5,180.0,109.0,8.2,17.8,49.6,0.9954,2
1.4,95.0,87.0,8.2,17.8,49.6,0.9954,2
1.5,102.0,88.0,8.2,17.8,49.6,0.9954,2
1.7,178.0,134.0,8.2,17.8,49.6,0.9954,2
1.9,214.0,156.0,8.2,17.8,49.6,0.9954,2
3.3,492.0,247.0,8.2,17.8,49.6,0.9954,1
3.8,540.0,289.0,8.2,17.8,49.6,0.9954,1
4.3,604.0,250.0,8.2,17.8,49.6,0.9954,0
3.7,646.0,232.0,8.2,17.8,49.6,0.9954,0
2.7,418.0,185.0,8.2,17.8,49.6,0.9954,1
2.2,250.0,147.0,8.2,17.8,49.6,0.9954,1
2.4,226.0,128.0,8.2,17.8,49.6,0.9954,2
2.2,271.0,131.0,8.2,17.8,49.6,0.9954,1
2.3,288.0,135.0,8.2,17.8,49.6,0.9954,1
2.6,299.0,149.0,8.2,17.8,49.6,0.9954,1
4.2,534.0,209.0,8.2,17.8,49.6,0.9954,1
6.2,687.0,243.0,8.2,17.8,49.6,0.9954,0
8.4,1028.0,276.0,8.2,17.8,49.6,0.9954,0
4.5,605.0,225.0,8.2,17.8,49.6,0.9954,0
2.7,345.0,194.0,8.2,17.8,49.6,0.9954,1
2.4,255.0,164.0,8.2,17.8,49.6,0.9954,1
2.3,211.0,148.0,8.2,17.8,49.6,0.9954,2
2.2,190.0,136.0,8.2,17.8,49.6,0.9954,2
2.0,149.0,116.0,8.2,17.8,49.6,0.9954,2
1.6,180.0,109.0,8.2,17.8,49.6,0.9954,2
1.6,107.0,91.0,8.2,17.8,49.6,0.9954,2
1.5,98.0,87.0,8.2,17.8,49.6,0.9954,2
1.7,183.0,123.0,8.2,17.8,49.6,0.9954,2
1.8,224.0,152.0,8.2,17.8,49.6,0.9954,2
3.8,589.0,267.0,8.2,17.8,49.6,0.9954,0
5.9,700.0,296.0,8.2,17.8,49.6,0.9954,0
5.4,747.0,291.0,8.2,17.8,49.6,0.9954,0
4.7,746.0,276.0,8.2,17.8,49.6,0.9954,0
4.3,702.0,250.0,8.2,17.8,49.6,0.9954,0
5.4,723.0,251.0,8.2,17.8,49.6,0.9954,0
5.8,872.0,275.0,8.2,17.8,49.6,0.9954,0
6.1,1054.0,312.0,8.2,17.8,49.6,0.9954,0
7.1,1218.0,340.0,8.2,17.8,49.6,0.9954,0
6.6,1227.0,326.0,8.2,17.8,49.6,0.9954,0
6.5,1061.0,284.0,8.2,17.8,49.6,0.9954,0
7.1,1075.0,289.0,8.2,17.8,49.6,0.9954,0
4.9,641.0,215.0,8.2,17.8,49.6,0.9954,0
4.0,490.0,207.0,16.8,8.5,50.9,0.5664,1
4.0,550.0,213.0,13.0,8.3,53.3,0.5843,1
3.6,422.0,192.0,12.6,7.1,58.1,0.5885,1
4.2,541.0,211.0,14.2,5.8,64.3,0.5964,1
4.3,599.0,229.0,12.9,5.3,66.8,0.5979,0
3.6,490.0,216.0,9.7,5.0,66.6,0.5871,1
2.5,180.0,109.0,5.9,5.0,66.3,0.5811,2
1.8,223.0,146.0,5.5,5.1,65.9,0.5827,2
1.4,214.0,136.0,6.6,4.1,69.0,0.5735,2
1.4,274.0,156.0,7.3,4.6,67.6,0.5778,1
1.6,338.0,176.0,8.8,5.2,65.5,0.5836,1
2.3,496.0,224.0,11.9,6.0,62.8,0.5929,1
2.4,433.0,207.0,12.0,7.1,59.3,0.6005,1
2.7,496.0,221.0,11.9,7.8,58.0,0.6136,1
3.4,615.0,229.0,16.2,9.0,54.7,0.6271,0
3.1,551.0,208.0,17.6,10.0,53.1,0.6495,1
3.6,575.0,207.0,17.6,10.8,52.0,0.6738,0
3.8,575.0,216.0,17.5,11.0,51.4,0.6746,0
3.3,574.0,224.0,15.7,11.0,51.4,0.6725,0
3.4,582.0,225.0,16.7,10.9,52.0,0.6796,0
3.7,658.0,227.0,17.1,11.1,52.0,0.6869,0
4.6,851.0,248.0,23.0,11.0,53.6,0.7033,0
5.0,903.0,251.0,24.6,11.0,55.1,0.7221,0
5.7,952.0,265.0,26.8,11.4,55.4,0.7471,0
5.2,894.0,262.0,23.2,11.1,56.9,0.7506,0
5.0,839.0,241.0,22.0,10.2,60.0,0.7461,0
4.5,743.0,231.0,20.4,10.1,59.9,0.7379,0
4.1,671.0,229.0,18.0,9.9,63.2,0.7706,0
4.1,689.0,221.0,18.5,9.4,73.4,0.8662,0
3.1,478.0,180.0,13.3,9.4,77.7,0.9203,1
2.7,180.0,109.0,11.3,9.6,78.7,0.9429,2
2.8,345.0,140.0,12.5,8.9,81.3,0.9277,1
2.9,373.0,153.0,11.5,8.5,82.9,0.9243,1
2.6,324.0,150.0,10.9,8.3,84.0,0.9234,1
2.6,341.0,145.0,10.7,8.1,85.0,0.9221,1
2.8,424.0,149.0,11.9,8.7,83.7,0.9423,1
3.3,522.0,155.0,13.4,9.5,82.4,0.976,1
3.2,492.0,158.0,13.0,11.0,78.2,1.022,1
3.3,492.0,188.0,11.2,14.1,67.9,1.0859,1
1.5,204.0,154.0,5.5,16.3,56.6,1.0422,2
1.2,142.0,107.0,4.9,18.7,48.0,1.0259,2
1.1,118.0,92.0,6.5,19.5,39.3,0.882,2
1.7,126.0,106.0,8.4,19.9,34.1,0.782,2
1.0,115.0,90.0,4.4,19.4,32.4,0.7239,2
1.0,137.0,100.0,4.3,17.1,35.8,0.6944,2
2.6,212.0,132.0,11.6,15.5,40.7,0.7103,2
2.5,354.0,211.0,9.0,14.8,42.8,0.7182,1
2.1,331.0,179.0,7.8,13.9,43.8,0.6937,1
1.0,141.0,116.0,3.7,13.7,42.9,0.6687,2
1.3,228.0,143.0,5.3,12.5,47.8,0.6877,2
1.5,228.0,142.0,5.6,11.8,53.4,0.7366,2
1.4,203.0,135.0,5.3,10.9,55.9,0.7312,2
1.6,215.0,136.0,6.0,10.1,58.9,0.7301,2
1.1,142.0,109.0,4.0,9.8,61.2,0.7413,2
0.7,180.0,109.0,2.8,8.4,67.1,0.7411,2
0.5,66.0,62.0,1.8,8.3,67.2,0.7382,2
0.4,54.0,49.0,1.5,7.7,68.9,0.728,2
0.7,121.0,81.0,2.9,6.9,70.0,0.6997,2
0.7,141.0,104.0,2.2,9.0,37.3,0.4297,2
2.3,388.0,176.0,11.4,9.4,44.9,0.5296,1
2.5,366.0,193.0,9.5,10.3,45.4,0.5666,1
1.7,254.0,168.0,11.6,11.5,39.6,0.5372,1
2.5,164.0,123.0,33.9,11.7,36.9,0.506,2
2.1,142.0,111.0,7.6,11.8,36.2,0.4999,2
1.1,162.0,120.0,7.0,12.0,38.7,0.5402,2
1.3,177.0,123.0,6.9,13.7,30.3,0.4724,2
1.1,157.0,115.0,5.8,12.6,30.6,0.4443,2
1.1,162.0,120.0,5.2,13.0,27.4,0.4085,2
1.4,209.0,140.0,6.4,13.6,22.7,0.3529,2
2.3,304.0,185.0,11.9,11.8,23.0,0.3171,1
4.2,484.0,212.0,17.4,10.7,19.9,0.2547,1
3.5,399.0,200.0,14.7,10.4,18.0,0.2269,1
3.0,390.0,191.0,10.0,9.7,20.6,0.2488,1
1.7,287.0,169.0,6.6,9.4,24.8,0.2923,1
1.6,202.0,139.0,6.6,8.8,31.2,0.3533,2
1.0,126.0,102.0,3.1,8.7,31.2,0.3521,2
0.8,87.0,76.0,2.2,8.5,30.4,0.3391,2
0.6,59.0,56.0,1.3,8.0,32.9,0.353,2
0.4,180.0,109.0,1.1,7.1,37.4,0.3799,2
1.8,31.0,30.0,0.5,6.9,39.1,0.3901,2
0.3,28.0,28.0,0.5,6.9,39.8,0.3966,2
0.4,64.0,56.0,1.3,6.1,40.8,0.3868,2
0.5,123.0,94.0,2.5,6.0,41.5,0.3896,2
1.5,363.0,196.0,6.7,6.1,39.9,0.3781,1
2.1,416.0,220.0,8.0,6.5,39.5,0.3865,1
1.6,286.0,168.0,5.3,9.4,32.7,0.3855,1
1.0,198.0,133.0,3.3,11.3,24.9,0.3318,2
1.2,216.0,134.0,4.4,12.8,19.8,0.2933,2
1.3,211.0,138.0,5.5,12.3,19.3,0.274,2
1.4,199.0,135.0,4.8,12.0,19.3,0.2716,2
1.0,161.0,111.0,3.5,11.9,19.2,0.2677,2
1.4,218.0,124.0,4.9,12.1,20.7,0.2906,2
1.5,252.0,158.0,6.6,11.5,22.1,0.2987,1
2.4,337.0,181.0,12.3,10.4,23.1,0.2905,1
2.8,357.0,185.0,14.1,9.5,25.2,0.2996,1
3.1,410.0,187.0,14.2,8.9,26.9,0.3069,1
3.1,445.0,196.0,11.6,8.2,30.1,0.327,1
2.0,314.0,174.0,8.2,7.4,31.8,0.3287,1
2.1,366.0,182.0,9.2,6.6,37.5,0.3664,1
1.9,336.0,182.0,8.3,6.3,40.1,0.3842,1
2.5,387.0,193.0,10.7,5.2,44.2,0.3943,1
2.0,320.0,174.0,8.0,4.4,47.5,0.4017,1
1.4,180.0,109.0,5.9,4.0,49.1,0.4019,2
1.1,237.0,142.0,4.5,3.3,52.2,0.4074,2
0.8,224.0,137.0,3.8,3.2,52.4,0.4071,2
0.9,237.0,140.0,5.1,3.6,51.7,0.4123,2
1.6,454.0,201.0,8.8,3.5,54.2,0.4297,1
3.6,854.0,288.0,16.1,5.2,48.3,0.4304,0
3.3,758.0,260.0,13.4,7.8,37.6,0.3994,0
2.1,428.0,206.0,9.0,8.9,33.8,0.385,1
1.3,205.0,98.0,5.0,9.1,33.0,0.3827,2
1.1,205.0,138.0,4.3,9.1,34.5,0.3994,2
1.5,226.0,139.0,6.3,9.6,31.3,0.3763,2
1.5,199.0,137.0,6.0,8.5,36.3,0.4026,2
1.6,253.0,155.0,5.7,9.3,34.6,0.405,1
1.5,259.0,155.0,5.6,8.9,37.9,0.4318,1
1.6,252.0,148.0,7.0,8.2,41.8,0.4563,1
2.2,313.0,153.0,9.5,7.4,44.5,0.4582,1
3.4,433.0,171.0,15.9,7.0,43.4,0.4366,1
5.6,611.0,227.0,24.7,6.6,43.4,0.4241,0
5.2,626.0,251.0,16.8,5.9,44.3,0.4137,0
2.8,408.0,216.0,10.7,5.0,46.6,0.4099,1
2.4,357.0,200.0,8.3,5.8,40.3,0.374,1
2.7,375.0,192.0,11.0,5.4,43.8,0.3945,1
2.6,326.0,187.0,7.4,5.7,42.1,0.3883,1
2.3,326.0,173.0,7.9,5.7,42.1,0.3885,1
1.0,180.0,109.0,3.6,5.8,42.9,0.399,2
0.6,72.0,64.0,1.7,5.7,46.6,0.4298,2
0.5,49.0,46.0,1.0,6.9,45.0,0.4499,2
0.5,59.0,51.0,1.1,6.9,42.2,0.4224,2
1.0,220.0,115.0,4.0,6.4,43.8,0.423,2
2.6,602.0,238.0,9.7,6.6,44.6,0.4383,0
2.7,485.0,202.0,10.6,7.7,42.1,0.444,1
1.8,295.0,167.0,5.4,10.1,36.7,0.4536,1
1.2,217.0,139.0,3.9,9.0,41.4,0.4775,2
1.3,236.0,147.0,4.4,8.7,42.5,0.4787,2
1.4,196.0,130.0,5.0,8.3,47.8,0.5238,2
1.8,233.0,143.0,6.8,8.9,45.5,0.5208,2
1.3,207.0,143.0,4.8,8.9,46.1,0.5256,2
1.4,198.0,136.0,5.0,9.0,44.9,0.5173,2
1.4,212.0,143.0,5.2,9.3,42.3,0.4974,2
2.4,280.0,177.0,10.0,8.4,45.2,0.4977,1
2.8,315.0,198.0,11.1,7.6,47.8,0.5013,1
3.3,378.0,200.0,12.9,7.4,47.2,0.4871,1
2.5,320.0,191.0,7.8,7.4,46.9,0.4854,1
2.1,265.0,169.0,6.3,6.9,48.2,0.4832,1
1.2,129.0,106.0,2.8,7.1,47.9,0.4867,2
1.2,129.0,105.0,3.3,6.9,48.7,0.4874,2
1.3,172.0,130.0,3.1,6.8,48.2,0.4792,2
1.0,100.0,82.0,2.1,6.3,49.6,0.4787,2
0.8,180.0,109.0,1.9,5.6,52.9,0.4855,2
1.8,49.0,45.0,0.7,6.4,49.8,0.4814,2
0.4,36.0,35.0,0.8,6.9,48.1,0.4796,2
0.5,79.0,60.0,1.3,6.4,50.2,0.485,2
0.7,128.0,90.0,1.8,6.4,50.7,0.4886,2
2.1,456.0,205.0,7.9,6.9,48.8,0.4903,1
2.5,477.0,199.0,9.8,8.4,44.6,0.4922,1
2.0,342.0,153.0,7.4,10.8,37.1,0.4794,1
1.4,254.0,163.0,5.3,11.2,36.2,0.4818,1
1.3,231.0,152.0,4.8,11.8,34.4,0.4758,2
1.4,213.0,146.0,5.6,11.5,33.1,0.4479,2
1.6,208.0,146.0,6.6,10.9,32.6,0.426,2
1.7,270.0,134.0,6.7,11.3,31.7,0.4249,1
1.8,276.0,164.0,8.4,11.6,30.9,0.4223,1
2.4,375.0,141.0,10.3,11.1,32.2,0.4243,1
2.8,395.0,204.0,12.6,9.7,36.0,0.4333,1
3.3,421.0,210.0,16.0,8.5,39.0,0.4336,1
4.8,632.0,250.0,17.6,8.3,40.3,0.4411,0
2.8,424.0,202.0,10.1,8.0,41.3,0.4448,1
2.4,369.0,190.0,9.8,7.0,44.2,0.4446,1
2.9,484.0,236.0,11.5,5.4,51.8,0.4698,1
2.7,456.0,250.0,8.2,4.1,55.0,0.4558,1
2.1,373.0,219.0,6.8,3.1,57.8,0.4462,1
1.5,228.0,156.0,4.3,3.1,56.7,0.4388,2
1.2,180.0,109.0,3.9,2.2,59.6,0.4333,2
0.9,117.0,98.0,2.6,2.3,58.9,0.4317,2
0.8,108.0,89.0,2.4,1.9,60.0,0.4276,2
0.8,126.0,104.0,2.3,1.9,60.3,0.4293,2
1.1,235.0,148.0,4.5,0.9,64.6,0.4294,2
1.9,339.0,194.0,8.5,0.6,65.0,0.4231,1
2.5,399.0,231.0,9.0,2.1,59.9,0.4338,1
2.2,346.0,200.0,5.7,3.1,57.2,0.4402,1
2.1,407.0,217.0,6.9,4.2,54.0,0.4483,1
2.3,393.0,210.0,6.4,7.4,43.8,0.4538,1
1.2,166.0,126.0,3.5,11.2,34.5,0.4586,2
1.2,157.0,118.0,3.7,13.8,32.4,0.5084,2
1.1,141.0,114.0,2.9,12.4,34.9,0.5002,2
1.1,144.0,117.0,3.4,12.8,31.9,0.4684,2
1.4,191.0,140.0,5.3,13.5,29.1,0.4486,2
1.7,255.0,168.0,7.3,11.6,33.3,0.454,1
2.5,379.0,202.0,10.0,10.9,34.9,0.4568,1
2.7,427.0,211.0,12.3,10.4,37.3,0.4708,1
3.1,509.0,231.0,11.8,9.7,39.7,0.4792,1
2.8,459.0,214.0,10.4,9.1,41.9,0.4857,1
1.9,293.0,181.0,7.7,9.3,41.9,0.4927,1
1.9,269.0,173.0,7.5,9.4,44.7,0.5279,1
1.7,244.0,169.0,6.1,8.5,45.8,0.5108,1
2.2,293.0,174.0,8.3,7.8,50.0,0.53,1
1.6,180.0,109.0,5.1,7.7,49.7,0.5242,2
1.5,177.0,130.0,4.9,8.2,46.9,0.5099,2
0.8,81.0,72.0,1.9,8.4,48.6,0.5375,2
0.5,42.0,40.0,1.0,8.0,54.7,0.5883,2
0.5,61.0,56.0,1.1,7.8,55.7,0.5914,2
0.7,101.0,81.0,1.5,8.0,53.8,0.5796,2
0.7,98.0,81.0,1.6,8.8,50.7,0.5752,2
0.9,114.0,88.0,2.3,10.1,47.6,0.587,2
1.0,118.0,94.0,2.5,10.6,45.8,0.5838,2
1.1,120.0,97.0,2.5,9.1,56.2,0.6515,2
1.1,151.0,112.0,2.8,7.9,66.5,0.7124,2
1.0,131.0,104.0,2.4,8.0,65.0,0.6991,2
1.1,145.0,107.0,3.3,8.4,61.0,0.6721,2
1.3,156.0,114.0,3.2,8.6,57.3,0.6429,2
1.2,151.0,115.0,2.8,8.4,56.3,0.6227,2
1.3,173.0,127.0,3.4,8.0,57.7,0.6222,2
1.1,154.0,119.0,2.9,7.1,62.6,0.6341,2
1.5,221.0,149.0,4.6,7.4,59.3,0.6123,2
1.4,193.0,140.0,3.8,7.7,56.9,0.5994,2
1.1,130.0,105.0,3.1,7.7,54.4,0.5753,2
1.3,156.0,116.0,3.7,7.7,53.0,0.5572,2
1.4,148.0,112.0,3.3,6.7,62.8,0.6188,2
1.1,93.0,80.0,2.1,6.6,61.9,0.6056,2
0.8,66.0,59.0,1.2,5.7,70.3,0.6498,2
0.6,180.0,109.0,0.7,4.5,79.2,0.6751,2
1.8,38.0,36.0,0.5,4.0,81.5,0.6712,2
0.5,50.0,49.0,1.0,3.9,81.5,0.6653,2
0.6,77.0,63.0,2.1,3.3,84.3,0.6617,2
1.2,183.0,123.0,5.5,4.2,80.9,0.6742,2
2.2,256.0,164.0,10.9,5.1,75.0,0.6646,1
2.9,355.0,218.0,13.3,4.6,77.6,0.6651,1
2.9,491.0,254.0,9.6,3.8,84.3,0.6811,1
2.0,387.0,210.0,7.0,6.2,77.4,0.7383,1
1.7,384.0,208.0,6.6,7.7,67.6,0.7133,1
2.2,368.0,204.0,9.3,8.1,64.8,0.7039,1
